run_name,learning_rate,batch_size,epochs_requested,seed,best_epoch,best_val_loss,test_loss,accuracy,precision,recall,f1,roc_auc,checkpoint_path,metrics_path
fan_grid_lr1em03_bs32,0.001,32,20,42,17,0.06340786589679258,0.06570040105275927,0.9785637727759914,0.9664429530201343,0.9536423841059603,0.9600000000000001,0.9961982089397493,artifacts\checkpoints\fan_grid_lr1em03_bs32\best.pt,artifacts\metrics\fan_grid_lr1em03_bs32\test_metrics.json
fan_grid_lr3em04_bs8,0.0003,8,20,42,19,0.07040093960345642,0.0727542664567092,0.9732047159699893,0.9722222222222222,0.9271523178807947,0.9491525423728814,0.9958463472479621,artifacts\checkpoints\fan_grid_lr3em04_bs8\best.pt,artifacts\metrics\fan_grid_lr3em04_bs8\test_metrics.json
fan_grid_lr1em04_bs8,0.0001,8,20,42,19,0.11407140852822817,0.08932837884779654,0.9646302250803859,0.9555555555555556,0.9112582781456954,0.9328813559322034,0.9929783180622335,artifacts\checkpoints\fan_grid_lr1em04_bs8\best.pt,artifacts\metrics\fan_grid_lr1em04_bs8\test_metrics.json
fan_grid_lr3em04_bs32,0.0003,32,20,42,14,0.09907723039034713,0.0943584248771117,0.9635584137191854,0.9528432732316228,0.909933774834437,0.9308943089430894,0.9920056764427625,artifacts\checkpoints\fan_grid_lr3em04_bs32\best.pt,artifacts\metrics\fan_grid_lr3em04_bs32\test_metrics.json
fan_grid_lr1em03_bs8,0.001,8,20,42,18,0.07428528422526198,0.08507585180491152,0.9707038227938549,0.9970457902511078,0.8940397350993378,0.9427374301675977,0.9951329039281502,artifacts\checkpoints\fan_grid_lr1em03_bs8\best.pt,artifacts\metrics\fan_grid_lr1em03_bs8\test_metrics.json
fan_grid_lr1em03_bs16,0.001,16,20,42,11,0.11537284407507298,0.09346594851899478,0.9657020364415863,0.9824304538799414,0.8887417218543047,0.933240611961057,0.9912397454672698,artifacts\checkpoints\fan_grid_lr1em03_bs16\best.pt,artifacts\metrics\fan_grid_lr1em03_bs16\test_metrics.json
fan_grid_lr1em04_bs32,0.0001,32,20,42,18,0.1779998230454788,0.11511786534873854,0.954983922829582,0.9473684210526315,0.8821192052980132,0.9135802469135802,0.988997680175218,artifacts\checkpoints\fan_grid_lr1em04_bs32\best.pt,artifacts\metrics\fan_grid_lr1em04_bs32\test_metrics.json
fan_grid_lr1em04_bs16,0.0001,16,20,42,9,0.18525282930232712,0.14143055169761617,0.9481957842086459,0.9692307692307692,0.8344370860927153,0.8967971530249111,0.9885544510828009,artifacts\checkpoints\fan_grid_lr1em04_bs16\best.pt,artifacts\metrics\fan_grid_lr1em04_bs16\test_metrics.json
fan_grid_lr3em04_bs16,0.0003,16,20,42,4,0.21661833537487238,0.13243954063706945,0.9499821364773133,0.9797191887675507,0.8317880794701987,0.8997134670487106,0.9888110573994635,artifacts\checkpoints\fan_grid_lr3em04_bs16\best.pt,artifacts\metrics\fan_grid_lr3em04_bs16\test_metrics.json
